Image,Index,Name,Type 1,Type 2,Total,HP,Attack,Defense,SP. Atk.,SP. Def,Speed,matched_name,moves
images/345.png,275,Shiftry,Grass,Dark,480,90,100,60,90,60,80,shiftry,"absorb, aerial-ace, air-cutter, air-slash, amnesia, assurance, astonish, attract, beat-up, body-slam, bounce, brick-break, brutal-swing, bullet-seed, captivate, chilling-water, confide, confuse-ray, curse, cut, dark-pulse, defense-curl, defog, dig, double-edge, double-team, embargo, endeavor, endure, energy-ball, explosion, extrasensory, facade, fake-out, false-swipe, feint-attack, flash, fling, focus-blast, foul-play, frustration, fury-cutter, giga-drain, giga-impact, grass-knot, grassy-glide, grassy-terrain, growth, harden, headbutt, heat-wave, hex, hidden-power, hurricane, hyper-beam, icy-wind, imprison, knock-off, lash-out, leaf-blade, leaf-storm, leaf-tornado, leech-seed, low-kick, low-sweep, magical-leaf, mega-drain, mega-kick, mimic, mud-slap, nasty-plot, natural-gift, nature-power, night-slash, ominous-wind, payback, petal-blizzard, pound, power-swap, power-up-punch, protect, psych-up, quick-attack, rain-dance, razor-leaf, rest, retaliate, return, revenge, reversal, rock-slide, rock-smash, rock-tomb, rollout, round, scary-face, screech, secret-power, seed-bomb, self-destruct, shadow-ball, silver-wind, sleep-talk, snarl, snore, solar-beam, solar-blade, spite, strength, substitute, sucker-punch, sunny-day, swagger, swift, swords-dance, synthesis, tackle, tailwind, take-down, taunt, tera-blast, thief, throat-chop, torment, toxic, toxic-spikes, trailblaze, twister, upper-hand, uproar, vacuum-wave, weather-ball, whirlwind, will-o-wisp, worry-seed, x-scissor"
images/346.png,276,Taillow,Normal,Flying,270,40,55,30,30,30,85,taillow,"aerial-ace, agility, air-cutter, air-slash, attract, boomburst, brave-bird, captivate, confide, counter, defog, double-edge, double-team, echoed-voice, endeavor, endure, facade, fly, focus-energy, frustration, growl, heat-wave, hidden-power, hurricane, mimic, mirror-move, mud-slap, natural-gift, ominous-wind, peck, pluck, protect, pursuit, quick-attack, quick-guard, rage, rain-dance, refresh, rest, return, reversal, roost, round, secret-power, sky-attack, sleep-talk, snore, steel-wing, substitute, sunny-day, supersonic, swagger, swift, tailwind, thief, toxic, twister, u-turn, whirlwind, wing-attack, work-up"
images/347.png,277,Swellow,Normal,Flying,455,60,85,60,75,50,125,swellow,"aerial-ace, agility, air-cutter, air-slash, attract, brave-bird, captivate, confide, counter, defog, double-edge, double-team, echoed-voice, endeavor, endure, facade, fly, focus-energy, frustration, giga-impact, growl, heat-wave, hidden-power, hyper-beam, laser-focus, mimic, mud-slap, natural-gift, ominous-wind, peck, pluck, protect, quick-attack, quick-guard, rain-dance, rest, return, reversal, roost, round, secret-power, sky-attack, sleep-talk, snore, steel-wing, substitute, sunny-day, swagger, swift, tailwind, thief, toxic, twister, u-turn, wing-attack, work-up"
images/348.png,278,Wingull,Water,Flying,270,40,30,30,55,30,85,wingull,"acrobatics, aerial-ace, agility, air-cutter, air-slash, aqua-ring, attract, blizzard, brave-bird, brine, captivate, chilling-water, confide, defog, double-edge, double-team, dual-wingbeat, echoed-voice, endure, facade, feather-dance, fly, frustration, growl, gust, hail, helping-hand, hidden-power, hurricane, hydro-pump, ice-beam, icy-wind, knock-off, liquidation, mimic, mist, mud-slap, muddy-water, natural-gift, ominous-wind, pluck, protect, pursuit, quick-attack, rain-dance, rest, return, roost, round, scald, secret-power, shock-wave, sky-attack, sleep-talk, snore, snowscape, soak, steel-wing, substitute, supersonic, surf, swagger, swift, tailwind, take-down, tera-blast, thief, toxic, twister, u-turn, uproar, water-gun, water-pulse, water-sport, waterfall, whirlpool, wide-guard, wing-attack"
images/349.png,279,Pelipper,Water,Flying,440,60,50,100,95,70,65,pelipper,"acrobatics, aerial-ace, agility, air-cutter, air-slash, attract, blizzard, body-slam, brave-bird, brine, captivate, chilling-water, confide, defog, double-edge, double-team, dual-wingbeat, echoed-voice, endure, facade, feather-dance, fling, fly, frustration, giga-impact, growl, gunk-shot, hail, helping-hand, hidden-power, hurricane, hydro-pump, hyper-beam, ice-beam, icy-wind, knock-off, liquidation, mimic, mist, mud-slap, muddy-water, natural-gift, ominous-wind, payback, pluck, protect, quick-attack, rain-dance, rest, return, roost, round, scald, secret-power, seed-bomb, shock-wave, sky-attack, sky-drop, sleep-talk, snore, snowscape, soak, spit-up, steel-wing, stockpile, substitute, supersonic, surf, swagger, swallow, swift, tailwind, take-down, tera-blast, thief, toxic, twister, u-turn, uproar, water-gun, water-pulse, water-sport, waterfall, weather-ball, whirlpool, wide-guard, wing-attack"
images/350.png,280,Ralts,Psychic,Fairy,198,28,25,25,45,35,40,ralts,"alluring-voice, ally-switch, attract, body-slam, calm-mind, captivate, charge-beam, charm, confide, confuse-ray, confusion, dazzling-gleam, defense-curl, destiny-bond, disable, disarming-voice, double-edge, double-team, draining-kiss, dream-eater, echoed-voice, encore, endure, expanding-force, facade, fire-punch, flash, fling, frustration, future-sight, grass-knot, growl, grudge, headbutt, heal-pulse, helping-hand, hidden-power, hyper-voice, hypnosis, ice-punch, icy-wind, imprison, knock-off, life-dew, light-screen, lucky-chant, magic-coat, magic-room, magical-leaf, mean-look, mega-kick, mega-punch, memento, metronome, mimic, misty-terrain, mud-slap, mystical-fire, natural-gift, nightmare, pain-split, protect, psybeam, psych-up, psychic, psychic-terrain, psyshock, rain-dance, recycle, reflect, rest, return, round, safeguard, secret-power, shadow-ball, shadow-sneak, shock-wave, signal-beam, skill-swap, sleep-talk, snatch, snore, stored-power, substitute, sunny-day, swagger, swift, synchronoise, taunt, telekinesis, teleport, tera-blast, thief, thunder-punch, thunder-wave, thunderbolt, torment, toxic, trick, trick-room, will-o-wisp, wonder-room, zen-headbutt"
images/351.png,281,Kirlia,Psychic,Fairy,278,38,35,35,65,55,50,kirlia,"alluring-voice, ally-switch, attract, body-slam, calm-mind, captivate, charge-beam, charm, confide, confuse-ray, confusion, dazzling-gleam, defense-curl, disarming-voice, double-edge, double-team, draining-kiss, dream-eater, echoed-voice, encore, endure, expanding-force, facade, fire-punch, flash, fling, frustration, future-sight, grass-knot, growl, headbutt, heal-pulse, helping-hand, hidden-power, hyper-beam, hyper-voice, hypnosis, ice-punch, icy-wind, imprison, knock-off, life-dew, light-screen, lucky-chant, magic-coat, magic-room, magical-leaf, mega-kick, mega-punch, metronome, mimic, misty-terrain, mud-slap, natural-gift, nightmare, pain-split, protect, psybeam, psych-up, psychic, psychic-terrain, psyshock, rain-dance, recycle, reflect, rest, return, round, safeguard, secret-power, shadow-ball, shock-wave, signal-beam, skill-swap, sleep-talk, snatch, snore, stored-power, substitute, sunny-day, swagger, swift, taunt, telekinesis, teleport, tera-blast, thief, thunder-punch, thunder-wave, thunderbolt, torment, toxic, trick, trick-room, triple-axel, will-o-wisp, wonder-room, zen-headbutt"
images/352.png,282,Gardevoir,Psychic,Fairy,518,68,65,65,125,115,80,gardevoir,"alluring-voice, ally-switch, attract, aura-sphere, body-slam, calm-mind, captivate, charge-beam, charm, confide, confuse-ray, confusion, dazzling-gleam, defense-curl, disarming-voice, double-edge, double-team, draining-kiss, dream-eater, echoed-voice, encore, endure, energy-ball, expanding-force, facade, fire-punch, flash, fling, focus-blast, frustration, future-sight, giga-impact, grass-knot, gravity, growl, guard-swap, headbutt, heal-bell, heal-pulse, healing-wish, helping-hand, hidden-power, hyper-beam, hyper-voice, hypnosis, ice-punch, icy-wind, imprison, knock-off, laser-focus, life-dew, light-screen, magic-coat, magic-room, magical-leaf, mega-kick, mega-punch, metronome, mimic, misty-explosion, misty-terrain, moonblast, mud-slap, mystical-fire, natural-gift, night-shade, nightmare, pain-split, power-swap, protect, psybeam, psych-up, psychic, psychic-noise, psychic-terrain, psyshock, rain-dance, recover, recycle, reflect, rest, return, round, safeguard, secret-power, shadow-ball, shock-wave, signal-beam, skill-swap, sleep-talk, snatch, snore, stored-power, substitute, sunny-day, swagger, swift, taunt, telekinesis, teleport, tera-blast, thief, thunder-punch, thunder-wave, thunderbolt, torment, toxic, trick, trick-room, triple-axel, vacuum-wave, will-o-wisp, wish, wonder-room, zen-headbutt"
images/353.png,282,gardevoir-mega gardevoir,Psychic,Fairy,618,68,85,65,165,135,100,gardevoir,"alluring-voice, ally-switch, attract, aura-sphere, body-slam, calm-mind, captivate, charge-beam, charm, confide, confuse-ray, confusion, dazzling-gleam, defense-curl, disarming-voice, double-edge, double-team, draining-kiss, dream-eater, echoed-voice, encore, endure, energy-ball, expanding-force, facade, fire-punch, flash, fling, focus-blast, frustration, future-sight, giga-impact, grass-knot, gravity, growl, guard-swap, headbutt, heal-bell, heal-pulse, healing-wish, helping-hand, hidden-power, hyper-beam, hyper-voice, hypnosis, ice-punch, icy-wind, imprison, knock-off, laser-focus, life-dew, light-screen, magic-coat, magic-room, magical-leaf, mega-kick, mega-punch, metronome, mimic, misty-explosion, misty-terrain, moonblast, mud-slap, mystical-fire, natural-gift, night-shade, nightmare, pain-split, power-swap, protect, psybeam, psych-up, psychic, psychic-noise, psychic-terrain, psyshock, rain-dance, recover, recycle, reflect, rest, return, round, safeguard, secret-power, shadow-ball, shock-wave, signal-beam, skill-swap, sleep-talk, snatch, snore, stored-power, substitute, sunny-day, swagger, swift, taunt, telekinesis, teleport, tera-blast, thief, thunder-punch, thunder-wave, thunderbolt, torment, toxic, trick, trick-room, triple-axel, vacuum-wave, will-o-wisp, wish, wonder-room, zen-headbutt"
images/354.png,283,Surskit,Bug,Water,269,40,30,32,50,52,65,surskit,"acrobatics, agility, aqua-jet, attract, baton-pass, blizzard, bubble, bubble-beam, bug-bite, bug-buzz, captivate, chilling-water, confide, double-edge, double-team, endure, facade, fell-stinger, flash, foresight, frustration, giga-drain, haze, helping-hand, hidden-power, hydro-pump, ice-beam, icy-wind, infestation, leech-life, liquidation, lunge, mimic, mind-reader, mist, mud-shot, mud-slap, natural-gift, pounce, power-split, protect, psybeam, psych-up, quick-attack, rain-dance, rest, return, round, scald, secret-power, shadow-ball, signal-beam, skitter-smack, sleep-talk, snore, soak, solar-beam, sticky-web, string-shot, struggle-bug, substitute, sunny-day, surf, swagger, sweet-scent, swift, take-down, tera-blast, thief, toxic, water-gun, water-pulse, water-sport, waterfall"
images/355.png,284,Masquerain,Bug,Flying,454,70,60,62,100,82,80,masquerain,"acrobatics, aerial-ace, agility, air-cutter, air-slash, aqua-jet, attract, baton-pass, blizzard, bubble, bubble-beam, bug-bite, bug-buzz, captivate, chilling-water, confide, defog, double-edge, double-team, dual-wingbeat, endure, energy-ball, facade, flash, foul-play, frustration, giga-drain, giga-impact, gust, haze, helping-hand, hidden-power, hurricane, hydro-pump, hyper-beam, ice-beam, icy-wind, infestation, leech-life, liquidation, lunge, mimic, mist, mud-shot, mud-slap, natural-gift, nightmare, ominous-wind, pounce, protect, psybeam, psych-up, quick-attack, quiver-dance, rain-dance, rest, return, roost, round, scald, scary-face, secret-power, shadow-ball, signal-beam, silver-wind, skitter-smack, sleep-talk, snore, soak, solar-beam, sticky-web, string-shot, struggle-bug, stun-spore, substitute, sunny-day, supersonic, surf, swagger, sweet-scent, swift, tailwind, take-down, tera-blast, thief, toxic, twister, u-turn, water-gun, water-pulse, water-sport, waterfall, weather-ball, whirlwind"
images/356.png,285,Shroomish,Grass,,295,60,40,60,40,60,35,shroomish,"absorb, attract, body-slam, bullet-seed, captivate, charm, confide, double-edge, double-team, drain-punch, endure, energy-ball, facade, fake-tears, false-swipe, flash, focus-punch, frustration, giga-drain, grass-knot, grassy-terrain, growth, gunk-shot, headbutt, helping-hand, hidden-power, leech-seed, magical-leaf, mega-drain, mimic, natural-gift, poison-powder, pounce, protect, rain-dance, rest, return, round, safeguard, secret-power, seed-bomb, sleep-talk, sludge-bomb, snatch, snore, solar-beam, spore, stun-spore, substitute, sunny-day, swagger, swift, swords-dance, synthesis, tackle, take-down, tera-blast, toxic, venoshock, wake-up-slap, worry-seed, zen-headbutt"
images/357.png,286,Breloom,Grass,Fighting,460,60,130,80,60,60,70,breloom,"absorb, aerial-ace, attract, body-slam, brick-break, bulk-up, bulldoze, bullet-seed, captivate, charm, close-combat, confide, counter, cut, dig, double-edge, double-team, drain-punch, dynamic-punch, endure, energy-ball, facade, fake-tears, false-swipe, feint, flash, fling, focus-blast, focus-punch, force-palm, frustration, fury-cutter, giga-drain, giga-impact, grass-knot, grassy-terrain, growth, gunk-shot, headbutt, helping-hand, hidden-power, hyper-beam, iron-tail, laser-focus, leaf-storm, leech-seed, low-kick, low-sweep, mach-punch, magical-leaf, mega-drain, mega-kick, mega-punch, mimic, mind-reader, mud-shot, mud-slap, natural-gift, poison-jab, poison-powder, pounce, power-up-punch, protect, rain-dance, rest, retaliate, return, reversal, rock-slide, rock-smash, rock-tomb, round, safeguard, secret-power, seed-bomb, seismic-toss, sky-uppercut, sleep-talk, sludge-bomb, snatch, snore, solar-beam, spore, stone-edge, strength, stun-spore, substitute, sunny-day, superpower, swagger, swift, swords-dance, synthesis, tackle, take-down, tera-blast, thunder-punch, toxic, vacuum-wave, venoshock, work-up, worry-seed, zen-headbutt"
images/358.png,287,Slakoth,Normal,,280,60,60,60,35,35,30,slakoth,"aerial-ace, after-you, amnesia, attract, blizzard, body-slam, brick-break, bulk-up, captivate, chilling-water, chip-away, confide, counter, covet, crush-claw, curse, cut, double-edge, double-team, dynamic-punch, encore, endure, facade, false-swipe, feint-attack, fire-blast, fire-punch, flail, flamethrower, fling, focus-punch, frustration, fury-cutter, gunk-shot, hammer-arm, headbutt, helping-hand, hidden-power, hone-claws, ice-beam, ice-punch, icy-wind, incinerate, mega-kick, mega-punch, metal-claw, metronome, mimic, mud-shot, mud-slap, natural-gift, night-slash, play-rough, poison-jab, power-up-punch, protect, pursuit, rain-dance, rest, retaliate, return, rock-slide, rock-smash, rock-tomb, round, scratch, secret-power, seed-bomb, seismic-toss, shadow-ball, shadow-claw, shock-wave, slack-off, slash, sleep-talk, snore, solar-beam, strength, substitute, sucker-punch, sunny-day, swagger, take-down, tera-blast, thief, throat-chop, thunder, thunder-punch, thunderbolt, tickle, toxic, water-pulse, work-up, x-scissor, yawn, zen-headbutt"
images/359.png,288,Vigoroth,Normal,,440,80,80,80,55,55,90,vigoroth,"aerial-ace, after-you, amnesia, attract, blizzard, body-slam, brick-break, bulk-up, bulldoze, captivate, chilling-water, chip-away, confide, counter, covet, curse, cut, dig, double-edge, double-team, drain-punch, dynamic-punch, earthquake, encore, endeavor, endure, facade, false-swipe, fire-blast, fire-punch, flail, flamethrower, fling, focus-blast, focus-energy, focus-punch, frustration, fury-cutter, fury-swipes, gunk-shot, headbutt, helping-hand, hidden-power, hone-claws, hyper-voice, ice-beam, ice-punch, icy-wind, incinerate, knock-off, lash-out, low-kick, low-sweep, mega-kick, mega-punch, metal-claw, metronome, mimic, mud-shot, mud-slap, natural-gift, outrage, play-rough, poison-jab, power-up-punch, protect, rain-dance, rest, retaliate, return, reversal, roar, rock-climb, rock-slide, rock-smash, rock-tomb, round, scary-face, scratch, secret-power, seed-bomb, seismic-toss, shadow-ball, shadow-claw, shock-wave, slack-off, slash, sleep-talk, snore, solar-beam, stomping-tantrum, strength, substitute, sucker-punch, sunny-day, swagger, take-down, taunt, tera-blast, thief, throat-chop, thunder, thunder-punch, thunder-wave, thunderbolt, toxic, trailblaze, uproar, water-pulse, work-up, x-scissor, yawn, zen-headbutt"
